,y_true,y_pred,default_final_strength,predicted_prob,num_args,num_rels,num_rels_not_flat,num_atts,num_supp,num_pos_args,num_neg_args
0,0,0,4.846117652943484,0.007797549492390088,9,11,7,4,7,5,4
1,0,0,6.051134898270439,0.002349653715585154,3,2,0,1,1,1,2
2,0,0,4.4380338791490015,0.011681092943337523,15,18,12,8,10,8,7
3,1,1,4.909041841252363,0.9926745031811716,33,53,35,13,40,25,8
4,0,0,3.0310600765570728,0.04604224356501707,12,14,8,7,7,8,4
5,0,0,4.294273038516751,0.01346276904007948,4,4,2,2,2,3,1
6,1,1,2.9101592651856105,0.9483463667814125,29,45,28,11,34,23,6
7,0,0,5.799889619815508,0.0030187485106257794,1,0,0,0,0,0,1
8,0,0,3.7931556197309337,0.022028238019470958,7,6,2,3,3,4,3
9,0,0,4.805775872553557,0.008115942606363946,4,3,1,2,1,3,1
10,0,0,4.964677528451384,0.006931815793170704,6,5,2,2,3,3,3
11,0,0,5.407305055146868,0.004463693393272239,2,1,0,1,0,1,1
12,0,0,5.759848187888262,0.003141688696947087,5,4,2,2,2,1,4
13,0,0,5.315317610927733,0.004891671149758414,4,3,1,3,0,2,2
14,0,0,4.730377005657917,0.008745977022377893,3,2,0,2,0,2,1
15,0,0,4.39222392761771,0.012221957046324672,20,31,18,16,15,12,8
16,1,0,2.771250515688802,0.058897660726651924,26,40,25,21,19,15,11
17,0,0,4.960032473082802,0.00696386461081,7,7,4,3,4,3,4
18,0,0,5.448023667749641,0.004286352106499192,10,13,7,5,8,5,5
19,0,0,5.673162354650633,0.0034252067611814097,4,3,1,1,2,1,3
20,0,0,4.1711281633507395,0.015200224291545439,6,5,1,3,2,4,2
21,0,0,5.799889619815508,0.0030187485106257794,1,0,0,0,0,0,1
22,0,0,4.510190605566882,0.01087675920440978,17,25,13,13,12,11,6
23,0,0,4.336220378688211,0.012916865833034419,7,6,2,6,0,4,3
24,0,0,4.381842183719619,0.012347928273693465,6,6,4,2,4,5,1
25,1,1,4.806802258283972,0.9918923157047637,26,40,26,9,31,20,6
26,0,0,5.342650072071191,0.0047604082521656155,5,4,1,2,2,3,2
27,0,0,3.755969768317004,0.022843733087600016,8,9,6,3,6,7,1
28,0,0,3.1636499955394735,0.040556786768008,15,19,11,10,9,9,6
29,0,0,5.407305055146868,0.004463693393272239,2,1,0,1,0,1,1
30,0,0,5.236649399472811,0.005289913661792323,6,5,2,2,3,3,3
31,0,0,2.465775887839518,0.07829251640234736,22,30,19,16,14,14,8
32,0,0,4.586793855859888,0.010082764522703735,7,8,4,4,4,5,2
33,0,0,5.172816607202447,0.005636628468964622,5,4,2,2,2,2,3
34,0,0,5.799889619815508,0.0030187485106257794,1,0,0,0,0,0,1
35,0,0,5.514260698752805,0.004012737873124839,2,1,0,1,0,1,1
36,0,0,5.799889619815508,0.0030187485106257794,1,0,0,0,0,0,1
37,0,0,4.399609701586096,0.012133112171280103,6,6,2,5,1,3,3
38,0,0,5.799889619815508,0.0030187485106257794,1,0,0,0,0,0,1
39,0,0,1.2569584068964783,0.22149792987317563,26,34,22,13,21,17,9
40,0,0,4.069444894315513,0.016799814630891308,7,7,5,2,5,6,1
41,0,0,3.233686468857046,0.03791753611585491,13,18,10,8,10,10,3
42,0,0,6.336763819333141,0.0017668936472347019,2,1,0,0,1,0,2
43,0,0,5.051363361689013,0.0063598940155511485,7,6,3,3,3,3,4
44,0,0,3.3970288591734232,0.032388449325567725,8,7,1,4,3,5,3
45,0,0,5.799889619815508,0.0030187485106257794,1,0,0,0,0,0,1
46,0,0,5.260491196707735,0.00516592803824234,4,3,1,1,2,2,2
47,1,0,4.1192406284551915,0.015996797141250574,5,4,0,3,1,3,2
48,0,0,5.342650072071191,0.0047604082521656155,5,4,1,2,2,3,2
49,0,0,2.452755910864002,0.07923724819345301,11,13,9,7,6,8,3
50,0,0,4.369262917375735,0.01250228299835221,6,5,2,3,2,5,1
51,0,0,3.8859424808815284,0.020115530838262896,7,6,2,5,1,5,2
52,0,0,5.799889619815508,0.0030187485106257794,1,0,0,0,0,0,1
53,0,0,4.469996428057817,0.011317797870002977,6,5,2,2,3,4,2
54,0,0,5.149102370710951,0.0057711136991546175,12,15,7,6,9,7,5
55,0,0,5.091404793616259,0.0061117915143070745,3,2,1,1,1,2,1
56,0,0,5.673162354650633,0.0034252067611814097,4,3,1,1,2,1,3
57,0,0,6.051134898270439,0.002349653715585154,3,2,0,1,1,1,2
58,0,0,5.799889619815508,0.0030187485106257794,1,0,0,0,0,0,1
59,0,0,2.585685954841402,0.0700653488303532,15,18,10,8,10,9,6
60,0,0,4.9995856187629855,0.006695606317442149,5,4,1,2,2,3,2
61,0,0,5.35699666317524,0.00469291840947994,7,7,4,2,5,4,3
62,0,0,4.974862275645032,0.006862057294013013,5,4,1,2,2,3,2
63,0,0,3.3201109504540214,0.034887672579148266,10,11,7,4,7,8,2
64,0,0,5.799889619815508,0.0030187485106257794,1,0,0,0,0,0,1
65,0,0,1.851686614556157,0.13567499073311384,7,6,1,4,2,5,2
66,0,0,5.290762537175642,0.005012663810283202,4,3,0,2,1,2,2
67,0,0,5.407305055146868,0.004463693393272239,2,1,0,1,0,1,1
68,0,0,2.6426718346317353,0.06644211608709927,9,8,2,6,2,5,4
69,0,0,5.407305055146868,0.004463693393272239,2,1,0,1,0,1,1
70,1,1,7.901603637547943,0.9996299874812867,54,99,68,36,63,37,17
71,0,0,5.407305055146868,0.004463693393272239,2,1,0,1,0,1,1
72,0,0,4.206605035149957,0.014678197878461252,6,7,4,3,4,5,1
73,0,0,2.484674326279858,0.076939574888373,7,7,3,4,3,6,1
74,0,0,1.936530566424076,0.1260295054268138,7,7,3,3,4,5,2
75,0,0,1.49237751181548,0.18356514404462598,22,32,21,16,16,12,10
76,0,1,2.766540192530618,0.9408407089456478,46,82,57,33,49,28,18
77,0,0,4.346964828229316,0.012780588392940273,18,26,15,14,12,9,9
78,0,0,5.407305055146868,0.004463693393272239,2,1,0,1,0,1,1
79,0,0,5.4022869017054616,0.004486048450040969,3,2,1,2,0,1,2
80,0,0,5.514260698752805,0.004012737873124839,2,1,0,1,0,1,1
81,0,0,4.514945580955398,0.010825721811521971,8,8,3,6,2,4,4
82,0,0,3.880128354143361,0.02023045280832758,14,18,9,8,10,9,5
83,1,1,3.346601134252481,0.9659933591273671,14,15,7,2,13,13,1
84,0,0,6.852098487723749,0.001056118204361578,9,11,6,5,6,3,6
85,0,0,5.407305055146868,0.004463693393272239,2,1,0,1,0,1,1
86,0,0,5.8233869831373255,0.0029488494871803272,8,10,6,4,6,4,4
87,0,0,5.799889619815508,0.0030187485106257794,1,0,0,0,0,0,1
88,0,0,5.016005926720618,0.006587278453385359,2,1,0,1,0,1,1
89,0,0,3.7512797734183954,0.022948657283788365,6,5,1,5,0,4,2
90,1,1,1.6907537897340568,0.844323264839246,14,21,13,2,19,13,1
91,1,1,6.152215442398644,0.9978757615986156,21,32,18,2,30,20,1
92,1,1,0.6422359620909228,0.6552587278477291,18,25,15,8,17,12,6
93,0,0,2.3926220831395164,0.08373703248940767,14,17,7,9,8,10,4
94,0,0,2.5338372967015665,0.0735198422549157,12,17,11,6,11,11,1
95,0,0,5.407305055146868,0.004463693393272239,2,1,0,1,0,1,1
96,0,0,5.208361967321795,0.005440862487363307,4,3,1,3,0,2,2
97,0,0,1.8308952031612629,0.13813166353744533,44,86,61,41,45,27,17
98,0,0,5.342650072071191,0.0047604082521656155,5,4,1,2,2,3,2
99,0,0,1.963427242156051,0.12309661974606512,16,25,16,10,15,10,6
100,1,1,3.5036114924304984,0.9707903526375152,25,35,18,8,27,20,5
101,0,0,4.962456797997326,0.006947119532219492,4,3,0,2,1,2,2
102,0,0,4.628367711095057,0.009676151962998425,2,1,0,1,0,1,1
103,0,0,4.143864338087035,0.015613781910147284,5,4,1,4,0,3,2
104,0,0,2.5523048008642286,0.0722717992963865,28,49,33,22,27,16,12
105,0,0,4.8796129895499885,0.007542631065824867,4,3,0,2,1,2,2
106,0,0,3.733230470147187,0.023356862806968137,9,9,3,5,4,5,4
107,0,0,5.398713394089097,0.004502035754896938,11,14,8,5,9,7,4
